id,group,page,converted
12733,control,old page,yes
12375,control,old page,no
12345,control,old page,no
12621,control,old page,no
19644,treatment,new page,no
12938,control,old page,no
19594,treatment,new page,no
21304,treatment,new page,no
12819,control,old page,no
20322,treatment,new page,no
11985,control,old page,no
13049,control,old page,no
20125,treatment,new page,no
21232,treatment,new page,no
18901,treatment,new page,no
20994,treatment,new page,no
13022,control,old page,no
19876,treatment,new page,no
21621,treatment,new page,no
20198,treatment,new page,yes
12018,control,old page,no
19087,treatment,new page,yes
19640,treatment,new page,no
22068,treatment,new page,no
11935,control,old page,no
12365,control,old page,yes
19549,treatment,new page,no
13091,control,old page,no
12508,control,old page,no
19400,treatment,new page,no
12275,control,old page,no
19488,treatment,new page,no
20407,treatment,new page,no
12785,control,old page,no
11966,control,old page,no
12570,control,old page,no
12863,control,old page,no
12670,control,old page,no
13144,control,old page,no
13105,control,old page,no
11902,control,old page,no
22154,treatment,new page,no
12827,control,old page,no
12002,control,old page,no
22081,treatment,new page,no
13234,control,old page,no
13368,control,old page,no
20315,treatment,new page,no
12212,control,old page,no
12060,control,old page,yes
12508,control,old page,no
19887,treatment,new page,yes
13237,control,old page,no
13408,control,old page,no
21344,treatment,new page,yes
19596,treatment,new page,yes
13299,control,old page,no
19199,treatment,new page,yes
13420,control,old page,no
11954,control,old page,no
22292,treatment,new page,no
13308,control,old page,no
20409,treatment,new page,no
12781,control,old page,no
19116,treatment,new page,no
20431,treatment,new page,yes
21607,treatment,new page,no
22197,treatment,new page,no
19333,treatment,new page,no
22224,treatment,new page,no
12229,control,old page,no
13229,control,old page,no
12342,control,old page,no
12433,control,old page,no
21588,treatment,new page,no
12234,control,old page,no
12667,control,old page,no
12360,control,old page,no
13300,control,old page,yes
20918,treatment,new page,no
20904,treatment,new page,yes
12817,control,old page,yes
12397,control,old page,no
12377,control,old page,no
19552,treatment,new page,no
13001,control,old page,no
12975,control,old page,no
20441,treatment,new page,no
12984,control,old page,no
12600,control,old page,no
21474,treatment,new page,yes
12941,control,old page,no
12148,control,old page,no
18977,treatment,new page,no
21444,treatment,new page,yes
21543,treatment,new page,no
22160,treatment,new page,yes
11882,control,old page,no
21243,treatment,new page,no
12527,control,old page,no
12446,control,old page,no
12896,control,old page,no
13223,control,old page,no
12710,control,old page,no
12096,control,old page,no
13395,control,old page,no
20980,treatment,new page,yes
22150,treatment,new page,no
21887,treatment,new page,no
21732,treatment,new page,no
12530,control,old page,no
11931,control,old page,yes
13135,control,old page,no
12428,control,old page,yes
12085,control,old page,no
21224,treatment,new page,no
12639,control,old page,no
20748,treatment,new page,yes
21541,treatment,new page,no
22156,treatment,new page,yes
20064,treatment,new page,no
13330,control,old page,no
12553,control,old page,no
12521,control,old page,yes
12206,control,old page,no
12652,control,old page,no
12926,control,old page,no
12474,control,old page,no
12415,control,old page,no
21768,treatment,new page,yes
22031,treatment,new page,no
13263,control,old page,no
12045,control,old page,yes
12573,control,old page,no
11887,control,old page,no
21496,treatment,new page,yes
20677,treatment,new page,no
20066,treatment,new page,no
20096,treatment,new page,yes
21412,treatment,new page,no
12479,control,old page,no
19702,treatment,new page,no
13238,control,old page,yes
19743,treatment,new page,no
22403,treatment,new page,no
21826,treatment,new page,no
12032,control,old page,no
13324,control,old page,no
13270,control,old page,no
19721,treatment,new page,no
19320,treatment,new page,no
13322,control,old page,no
13204,control,old page,no
12500,control,old page,no
19512,treatment,new page,no
11941,control,old page,no
12851,control,old page,no
20948,treatment,new page,no
20207,treatment,new page,yes
21315,treatment,new page,no
12035,control,old page,no
12796,control,old page,no
21357,treatment,new page,no
21602,treatment,new page,no
11879,control,old page,yes
13144,control,old page,no
21919,treatment,new page,yes
21268,treatment,new page,no
11886,control,old page,no
20615,treatment,new page,no
12214,control,old page,no
12299,control,old page,no
12007,control,old page,no
12797,control,old page,no
19519,treatment,new page,no
11929,control,old page,no
12304,control,old page,yes
21920,treatment,new page,yes
12388,control,old page,no
21236,treatment,new page,no
20848,treatment,new page,no
13307,control,old page,no
12349,control,old page,yes
12662,control,old page,no
19463,treatment,new page,no
20077,treatment,new page,no
19537,treatment,new page,no
21076,treatment,new page,no
12963,control,old page,no
20425,treatment,new page,no
12185,control,old page,no
13169,control,old page,no
13298,control,old page,no
12831,control,old page,yes
12548,control,old page,no
21436,treatment,new page,no
22409,treatment,new page,no
19153,treatment,new page,no
12498,control,old page,no
19835,treatment,new page,no
20107,treatment,new page,no
13414,control,old page,no
20271,treatment,new page,no
12163,control,old page,no
12185,control,old page,no
19455,treatment,new page,no
11992,control,old page,no
20495,treatment,new page,yes
11877,control,old page,no
19187,treatment,new page,no
21011,treatment,new page,no
20988,treatment,new page,no
20731,treatment,new page,yes
22390,treatment,new page,no
12141,control,old page,yes
22054,treatment,new page,yes
12530,control,old page,yes
19272,treatment,new page,no
12179,control,old page,no
20646,treatment,new page,no
18929,treatment,new page,no
12995,control,old page,no
21610,treatment,new page,yes
20008,treatment,new page,no
13021,control,old page,yes
12921,control,old page,no
12345,control,old page,yes
19705,treatment,new page,no
12203,control,old page,no
21819,treatment,new page,yes
12809,control,old page,no
13192,control,old page,yes
12053,control,old page,no
11893,control,old page,no
19357,treatment,new page,no
12742,control,old page,no
12160,control,old page,no
12006,control,old page,no
19587,treatment,new page,no
12551,control,old page,no
12368,control,old page,no
12512,control,old page,no
13165,control,old page,no
12189,control,old page,no
20127,treatment,new page,yes
19880,treatment,new page,yes
21924,treatment,new page,yes
21457,treatment,new page,no
12384,control,old page,no
21760,treatment,new page,no
12905,control,old page,no
12678,control,old page,no
12067,control,old page,no
13049,control,old page,no
21556,treatment,new page,no
19940,treatment,new page,no
12306,control,old page,no
12836,control,old page,yes
21655,treatment,new page,no
12187,control,old page,yes
12479,control,old page,no
19711,treatment,new page,no
19783,treatment,new page,no
19662,treatment,new page,no
22322,treatment,new page,no
22094,treatment,new page,no
12020,control,old page,no
19445,treatment,new page,no
13225,control,old page,no
12233,control,old page,no
13050,control,old page,no
12959,control,old page,no
13230,control,old page,no
13282,control,old page,no
12139,control,old page,no
12068,control,old page,no
13178,control,old page,no
21261,treatment,new page,no
18947,treatment,new page,no
13080,control,old page,no
19025,treatment,new page,no
20652,treatment,new page,no
13342,control,old page,no
20303,treatment,new page,no
12225,control,old page,yes
18963,treatment,new page,no
19125,treatment,new page,no
21643,treatment,new page,no
21025,treatment,new page,no
13199,control,old page,no
20552,treatment,new page,no
20730,treatment,new page,no
11934,control,old page,no
13112,control,old page,no
21891,treatment,new page,no
19039,treatment,new page,yes
20956,treatment,new page,yes
20065,treatment,new page,no
19158,treatment,new page,no
21143,treatment,new page,no
21094,treatment,new page,no
21282,treatment,new page,no
19981,treatment,new page,no
21835,treatment,new page,no
12184,control,old page,no
20200,treatment,new page,no
13187,control,old page,yes
13306,control,old page,no
20233,treatment,new page,no
22179,treatment,new page,no
13146,control,old page,yes
12825,control,old page,no
12260,control,old page,no
12790,control,old page,no
22236,treatment,new page,yes
21647,treatment,new page,no
12898,control,old page,no
12584,control,old page,no
22337,treatment,new page,no
19679,treatment,new page,no
21537,treatment,new page,no
22170,treatment,new page,no
20824,treatment,new page,yes
13116,control,old page,no
13364,control,old page,no
19339,treatment,new page,yes
12880,control,old page,no
13001,control,old page,no
12546,control,old page,no
12760,control,old page,no
22405,treatment,new page,yes
13277,control,old page,no
19278,treatment,new page,no
22333,treatment,new page,no
19573,treatment,new page,yes
20048,treatment,new page,no
12022,control,old page,yes
13174,control,old page,yes
12391,control,old page,no
21989,treatment,new page,no
19432,treatment,new page,yes
22171,treatment,new page,no
12335,control,old page,no
